,tripid,pickup_node,dropoff_node,pickup_day,pickup_hour,pickup_minute,pickup_datetime,route,dropoff_datetime,trip_duration,node_timestamps
2964,2964,306222462,309450229,1,7,14,2022-01-01 07:14:00,"[306222462, 306226719, 309450229]",2022-01-01 07:15:13.400,73.4,"{306222462: '2022-01-01 07:14:00', 306226719: '2022-01-01 07:14:36', 309450229: '2022-01-01 07:15:13'}"
2965,2965,7756059875,304525639,1,10,44,2022-01-01 10:44:00,"[7756059875, 307662149, 307661801, 307662284, 307662889, 307663269, 304525639]",2022-01-01 10:48:08.700,248.7,"{7756059875: '2022-01-01 10:44:00', 307662149: '2022-01-01 10:44:41', 307661801: '2022-01-01 10:45:22', 307662284: '2022-01-01 10:46:04', 307662889: '2022-01-01 10:46:45', 307663269: '2022-01-01 10:47:27', 304525639: '2022-01-01 10:48:08'}"
2966,2966,7756059836,280324485,1,5,44,2022-01-01 05:44:00,"[7756059836, 7756059845, 307662149, 307661801, 307662284, 307662889, 280324485]",2022-01-01 05:48:07.100,247.1,"{7756059836: '2022-01-01 05:44:00', 7756059845: '2022-01-01 05:44:41', 307662149: '2022-01-01 05:45:22', 307661801: '2022-01-01 05:46:03', 307662284: '2022-01-01 05:46:44', 307662889: '2022-01-01 05:47:25', 280324485: '2022-01-01 05:48:07'}"
2967,2967,280324491,309450344,1,22,7,2022-01-01 22:07:00,"[280324491, 280324485, 307662889, 307662284, 309450366, 307662242, 306222128, 309450229, 1633571571, 309450340, 309450344]",2022-01-01 22:11:53.900,293.9,"{280324491: '2022-01-01 22:07:00', 280324485: '2022-01-01 22:07:29', 307662889: '2022-01-01 22:07:58', 307662284: '2022-01-01 22:08:28', 309450366: '2022-01-01 22:08:57', 307662242: '2022-01-01 22:09:26', 306222128: '2022-01-01 22:09:56', 309450229: '2022-01-01 22:10:25', 1633571571: '2022-01-01 22:10:55', 309450340: '2022-01-01 22:11:24', 309450344: '2022-01-01 22:11:53'}"
2968,2968,307662284,7756059875,1,22,0,2022-01-01 22:00:00,"[307662284, 307661801, 307662149, 7756059875]",2022-01-01 22:00:43.600,43.6,"{307662284: '2022-01-01 22:00:00', 307661801: '2022-01-01 22:00:14', 307662149: '2022-01-01 22:00:29', 7756059875: '2022-01-01 22:00:43'}"
2969,2969,3023405356,306221802,1,20,33,2022-01-01 20:33:00,"[3023405356, 306221802]",2022-01-01 20:33:04.300,4.3,"{3023405356: '2022-01-01 20:33:00', 306221802: '2022-01-01 20:33:04'}"
2970,2970,7756059836,309450234,1,15,18,2022-01-01 15:18:00,"[7756059836, 7756059845, 307662149, 307661801, 307662198, 354863048, 307662238, 354863308, 309450234]",2022-01-01 15:19:03.300,63.3,"{7756059836: '2022-01-01 15:18:00', 7756059845: '2022-01-01 15:18:07', 307662149: '2022-01-01 15:18:15', 307661801: '2022-01-01 15:18:23', 307662198: '2022-01-01 15:18:31', 354863048: '2022-01-01 15:18:39', 307662238: '2022-01-01 15:18:47', 354863308: '2022-01-01 15:18:55', 309450234: '2022-01-01 15:19:03'}"
2971,2971,306221765,309441548,1,11,13,2022-01-01 11:13:00,"[306221765, 306221807, 306221802, 3023405356, 306221950, 309441547, 309441548]",2022-01-01 11:15:11.300,131.3,"{306221765: '2022-01-01 11:13:00', 306221807: '2022-01-01 11:13:21', 306221802: '2022-01-01 11:13:43', 3023405356: '2022-01-01 11:14:05', 306221950: '2022-01-01 11:14:27', 309441547: '2022-01-01 11:14:49', 309441548: '2022-01-01 11:15:11'}"
2972,2972,307662238,7756059875,1,6,41,2022-01-01 06:41:00,"[307662238, 354863048, 307662198, 307661801, 307662149, 7756059875]",2022-01-01 06:42:07.100,67.1,"{307662238: '2022-01-01 06:41:00', 354863048: '2022-01-01 06:41:13', 307662198: '2022-01-01 06:41:26', 307661801: '2022-01-01 06:41:40', 307662149: '2022-01-01 06:41:53', 7756059875: '2022-01-01 06:42:07'}"
2973,2973,3023405360,290333858,1,6,23,2022-01-01 06:23:00,"[3023405360, 306221765, 306225000, 306224552, 306225009, 306225011, 306225115, 306221900, 306222385, 306222128, 307662242, 309450366, 307662284, 307662889, 307663269, 304525639, 290333444, 290333443, 307664257, 290333858]",2022-01-01 06:29:41.900,401.9,"{3023405360: '2022-01-01 06:23:00', 306221765: '2022-01-01 06:23:21', 306225000: '2022-01-01 06:23:42', 306224552: '2022-01-01 06:24:03', 306225009: '2022-01-01 06:24:24', 306225011: '2022-01-01 06:24:45', 306225115: '2022-01-01 06:25:06', 306221900: '2022-01-01 06:25:28', 306222385: '2022-01-01 06:25:49', 306222128: '2022-01-01 06:26:10', 307662242: '2022-01-01 06:26:31', 309450366: '2022-01-01 06:26:52', 307662284: '2022-01-01 06:27:13', 307662889: '2022-01-01 06:27:34', 307663269: '2022-01-01 06:27:56', 304525639: '2022-01-01 06:28:17', 290333444: '2022-01-01 06:28:38', 290333443: '2022-01-01 06:28:59', 307664257: '2022-01-01 06:29:20', 290333858: '2022-01-01 06:29:41'}"
2974,2974,297675884,290333400,1,11,19,2022-01-01 11:19:00,"[297675884, 304525639, 290333444, 290333400]",2022-01-01 11:19:31.000,31.0,"{297675884: '2022-01-01 11:19:00', 304525639: '2022-01-01 11:19:10', 290333444: '2022-01-01 11:19:20', 290333400: '2022-01-01 11:19:31'}"
2975,2975,309441562,306222385,1,13,6,2022-01-01 13:06:00,"[309441562, 309441547, 306221950, 399384843, 306221941, 306222676, 306221960, 306221900, 306222385]",2022-01-01 13:07:31.700,91.7,"{309441562: '2022-01-01 13:06:00', 309441547: '2022-01-01 13:06:11', 306221950: '2022-01-01 13:06:22', 399384843: '2022-01-01 13:06:34', 306221941: '2022-01-01 13:06:45', 306222676: '2022-01-01 13:06:57', 306221960: '2022-01-01 13:07:08', 306221900: '2022-01-01 13:07:20', 306222385: '2022-01-01 13:07:31'}"
2976,2976,306221802,307663269,1,2,34,2022-01-01 02:34:00,"[306221802, 306221807, 306221765, 306225000, 306221653, 306225011, 306225115, 306221900, 306222385, 306222128, 307662242, 309450366, 307662284, 307662889, 307663269]",2022-01-01 02:39:23.600,323.6,"{306221802: '2022-01-01 02:34:00', 306221807: '2022-01-01 02:34:23', 306221765: '2022-01-01 02:34:46', 306225000: '2022-01-01 02:35:09', 306221653: '2022-01-01 02:35:32', 306225011: '2022-01-01 02:35:55', 306225115: '2022-01-01 02:36:18', 306221900: '2022-01-01 02:36:41', 306222385: '2022-01-01 02:37:04', 306222128: '2022-01-01 02:37:28', 307662242: '2022-01-01 02:37:51', 309450366: '2022-01-01 02:38:14', 307662284: '2022-01-01 02:38:37', 307662889: '2022-01-01 02:39:00', 307663269: '2022-01-01 02:39:23'}"
2977,2977,7756059845,306222383,1,3,48,2022-01-01 03:48:00,"[7756059845, 307662149, 307661801, 307662284, 309450366, 307662242, 306222128, 306222385, 306222383]",2022-01-01 03:49:20.400,80.4,"{7756059845: '2022-01-01 03:48:00', 307662149: '2022-01-01 03:48:10', 307661801: '2022-01-01 03:48:20', 307662284: '2022-01-01 03:48:30', 309450366: '2022-01-01 03:48:40', 307662242: '2022-01-01 03:48:50', 306222128: '2022-01-01 03:49:00', 306222385: '2022-01-01 03:49:10', 306222383: '2022-01-01 03:49:20'}"
2978,2978,306218723,280430536,1,7,55,2022-01-01 07:55:00,"[306218723, 306222462, 306226719, 309450229, 306222128, 307662242, 309450366, 307662284, 307661801, 280430536]",2022-01-01 07:58:27.700,207.7,"{306218723: '2022-01-01 07:55:00', 306222462: '2022-01-01 07:55:23', 306226719: '2022-01-01 07:55:46', 309450229: '2022-01-01 07:56:09', 306222128: '2022-01-01 07:56:32', 307662242: '2022-01-01 07:56:55', 309450366: '2022-01-01 07:57:18', 307662284: '2022-01-01 07:57:41', 307661801: '2022-01-01 07:58:04', 280430536: '2022-01-01 07:58:27'}"
2979,2979,1633571571,307664257,1,22,31,2022-01-01 22:31:00,"[1633571571, 309450229, 306222128, 307662242, 309450366, 307662284, 307662889, 307663269, 304525639, 290333444, 290333443, 307664257]",2022-01-01 22:35:38.400,278.4,"{1633571571: '2022-01-01 22:31:00', 309450229: '2022-01-01 22:31:25', 306222128: '2022-01-01 22:31:50', 307662242: '2022-01-01 22:32:15', 309450366: '2022-01-01 22:32:41', 307662284: '2022-01-01 22:33:06', 307662889: '2022-01-01 22:33:31', 307663269: '2022-01-01 22:33:57', 304525639: '2022-01-01 22:34:22', 290333444: '2022-01-01 22:34:47', 290333443: '2022-01-01 22:35:13', 307664257: '2022-01-01 22:35:38'}"
2980,2980,290333444,291556214,1,7,55,2022-01-01 07:55:00,"[290333444, 290333443, 291556214]",2022-01-01 07:55:44.300,44.3,"{290333444: '2022-01-01 07:55:00', 290333443: '2022-01-01 07:55:22', 291556214: '2022-01-01 07:55:44'}"
2981,2981,309441547,306221941,1,16,49,2022-01-01 16:49:00,"[309441547, 306221950, 399384843, 306221941]",2022-01-01 16:50:16.700,76.7,"{309441547: '2022-01-01 16:49:00', 306221950: '2022-01-01 16:49:25', 399384843: '2022-01-01 16:49:51', 306221941: '2022-01-01 16:50:16'}"
2982,2982,307664242,309441562,1,2,41,2022-01-01 02:41:00,"[307664242, 307664257, 290333443, 290333444, 304525639, 307663269, 307662889, 307662284, 309450366, 307662242, 306222128, 306222385, 306221900, 306221960, 306222676, 306221941, 399384843, 306221950, 309441547, 309441548, 309441562]",2022-01-01 02:47:48.300,408.3,"{307664242: '2022-01-01 02:41:00', 307664257: '2022-01-01 02:41:20', 290333443: '2022-01-01 02:41:40', 290333444: '2022-01-01 02:42:01', 304525639: '2022-01-01 02:42:21', 307663269: '2022-01-01 02:42:42', 307662889: '2022-01-01 02:43:02', 307662284: '2022-01-01 02:43:22', 309450366: '2022-01-01 02:43:43', 307662242: '2022-01-01 02:44:03', 306222128: '2022-01-01 02:44:24', 306222385: '2022-01-01 02:44:44', 306221900: '2022-01-01 02:45:04', 306221960: '2022-01-01 02:45:25', 306222676: '2022-01-01 02:45:45', 306221941: '2022-01-01 02:46:06', 399384843: '2022-01-01 02:46:26', 306221950: '2022-01-01 02:46:47', 309441547: '2022-01-01 02:47:07', 309441548: '2022-01-01 02:47:27', 309441562: '2022-01-01 02:47:48'}"
2983,2983,1633571571,306225009,1,20,22,2022-01-01 20:22:00,"[1633571571, 309450229, 306222128, 306222385, 306221900, 306225115, 306225011, 306225009]",2022-01-01 20:23:00.200,60.2,"{1633571571: '2022-01-01 20:22:00', 309450229: '2022-01-01 20:22:08', 306222128: '2022-01-01 20:22:17', 306222385: '2022-01-01 20:22:25', 306221900: '2022-01-01 20:22:34', 306225115: '2022-01-01 20:22:43', 306225011: '2022-01-01 20:22:51', 306225009: '2022-01-01 20:23:00'}"
2984,2984,306225009,7756059845,1,3,32,2022-01-01 03:32:00,"[306225009, 306225011, 306225115, 306221900, 306222385, 306222128, 307662242, 309450366, 307662284, 307661801, 307662149, 7756059845]",2022-01-01 03:33:44.900,104.9,"{306225009: '2022-01-01 03:32:00', 306225011: '2022-01-01 03:32:09', 306225115: '2022-01-01 03:32:19', 306221900: '2022-01-01 03:32:28', 306222385: '2022-01-01 03:32:38', 306222128: '2022-01-01 03:32:47', 307662242: '2022-01-01 03:32:57', 309450366: '2022-01-01 03:33:06', 307662284: '2022-01-01 03:33:16', 307661801: '2022-01-01 03:33:25', 307662149: '2022-01-01 03:33:35', 7756059845: '2022-01-01 03:33:44'}"
2985,2985,306221807,309450344,1,22,22,2022-01-01 22:22:00,"[306221807, 306221765, 306225000, 306224552, 306225009, 306225011, 306225115, 306221900, 306222385, 306222128, 309450229, 1633571571, 309450340, 309450344]",2022-01-01 22:23:53.600,113.6,"{306221807: '2022-01-01 22:22:00', 306221765: '2022-01-01 22:22:08', 306225000: '2022-01-01 22:22:17', 306224552: '2022-01-01 22:22:26', 306225009: '2022-01-01 22:22:34', 306225011: '2022-01-01 22:22:43', 306225115: '2022-01-01 22:22:52', 306221900: '2022-01-01 22:23:01', 306222385: '2022-01-01 22:23:09', 306222128: '2022-01-01 22:23:18', 309450229: '2022-01-01 22:23:27', 1633571571: '2022-01-01 22:23:36', 309450340: '2022-01-01 22:23:44', 309450344: '2022-01-01 22:23:53'}"
2986,2986,306221802,7756059875,1,9,7,2022-01-01 09:07:00,"[306221802, 306221807, 306221765, 306225000, 306221653, 306225011, 306225115, 306221900, 306222385, 306222128, 307662242, 309450366, 307662284, 307661801, 307662149, 7756059875]",2022-01-01 09:09:51.000,171.0,"{306221802: '2022-01-01 09:07:00', 306221807: '2022-01-01 09:07:11', 306221765: '2022-01-01 09:07:22', 306225000: '2022-01-01 09:07:34', 306221653: '2022-01-01 09:07:45', 306225011: '2022-01-01 09:07:57', 306225115: '2022-01-01 09:08:08', 306221900: '2022-01-01 09:08:19', 306222385: '2022-01-01 09:08:31', 306222128: '2022-01-01 09:08:42', 307662242: '2022-01-01 09:08:54', 309450366: '2022-01-01 09:09:05', 307662284: '2022-01-01 09:09:16', 307661801: '2022-01-01 09:09:28', 307662149: '2022-01-01 09:09:39', 7756059875: '2022-01-01 09:09:51'}"
2987,2987,290333400,307662238,1,0,42,2022-01-01 00:42:00,"[290333400, 290333444, 304525639, 307663269, 307662889, 307662284, 309450366, 354863048, 307662238]",2022-01-01 00:46:31.900,271.9,"{290333400: '2022-01-01 00:42:00', 290333444: '2022-01-01 00:42:33', 304525639: '2022-01-01 00:43:07', 307663269: '2022-01-01 00:43:41', 307662889: '2022-01-01 00:44:15', 307662284: '2022-01-01 00:44:49', 309450366: '2022-01-01 00:45:23', 354863048: '2022-01-01 00:45:57', 307662238: '2022-01-01 00:46:31'}"
2988,2988,306221804,1633571571,1,17,6,2022-01-01 17:06:00,"[306221804, 306221802, 306221807, 306221765, 306225000, 306224552, 306225009, 306225011, 306225115, 306221900, 306222385, 306222128, 309450229, 1633571571]",2022-01-01 17:07:54.300,114.3,"{306221804: '2022-01-01 17:06:00', 306221802: '2022-01-01 17:06:08', 306221807: '2022-01-01 17:06:17', 306221765: '2022-01-01 17:06:26', 306225000: '2022-01-01 17:06:35', 306224552: '2022-01-01 17:06:43', 306225009: '2022-01-01 17:06:52', 306225011: '2022-01-01 17:07:01', 306225115: '2022-01-01 17:07:10', 306221900: '2022-01-01 17:07:19', 306222385: '2022-01-01 17:07:27', 306222128: '2022-01-01 17:07:36', 309450229: '2022-01-01 17:07:45', 1633571571: '2022-01-01 17:07:54'}"
2989,2989,290333858,307663269,1,6,3,2022-01-01 06:03:00,"[290333858, 307664257, 290333443, 290333444, 304525639, 307663269]",2022-01-01 06:04:30.600,90.6,"{290333858: '2022-01-01 06:03:00', 307664257: '2022-01-01 06:03:18', 290333443: '2022-01-01 06:03:36', 290333444: '2022-01-01 06:03:54', 304525639: '2022-01-01 06:04:12', 307663269: '2022-01-01 06:04:30'}"
2990,2990,280324476,307662198,1,6,5,2022-01-01 06:05:00,"[280324476, 280324485, 307662889, 307662284, 307661801, 307662198]",2022-01-01 06:09:18.700,258.7,"{280324476: '2022-01-01 06:05:00', 280324485: '2022-01-01 06:05:51', 307662889: '2022-01-01 06:06:43', 307662284: '2022-01-01 06:07:35', 307661801: '2022-01-01 06:08:26', 307662198: '2022-01-01 06:09:18'}"
2991,2991,306222462,307662284,1,16,56,2022-01-01 16:56:00,"[306222462, 306226719, 309450229, 306222128, 307662242, 309450366, 307662284]",2022-01-01 16:57:44.300,104.3,"{306222462: '2022-01-01 16:56:00', 306226719: '2022-01-01 16:56:17', 309450229: '2022-01-01 16:56:34', 306222128: '2022-01-01 16:56:52', 307662242: '2022-01-01 16:57:09', 309450366: '2022-01-01 16:57:26', 307662284: '2022-01-01 16:57:44'}"
2992,2992,309441548,306222128,1,1,52,2022-01-01 01:52:00,"[309441548, 309441562, 309441547, 306221950, 399384843, 306221941, 306222676, 306221960, 306221900, 306222385, 306222128]",2022-01-01 01:53:47.300,107.3,"{309441548: '2022-01-01 01:52:00', 309441562: '2022-01-01 01:52:10', 309441547: '2022-01-01 01:52:21', 306221950: '2022-01-01 01:52:32', 399384843: '2022-01-01 01:52:42', 306221941: '2022-01-01 01:52:53', 306222676: '2022-01-01 01:53:04', 306221960: '2022-01-01 01:53:15', 306221900: '2022-01-01 01:53:25', 306222385: '2022-01-01 01:53:36', 306222128: '2022-01-01 01:53:47'}"
2993,2993,7756059836,306221900,1,15,28,2022-01-01 15:28:00,"[7756059836, 7756059845, 307662149, 307661801, 307662284, 309450366, 307662242, 306222128, 306222385, 306221900]",2022-01-01 15:29:16.400,76.4,"{7756059836: '2022-01-01 15:28:00', 7756059845: '2022-01-01 15:28:08', 307662149: '2022-01-01 15:28:16', 307661801: '2022-01-01 15:28:25', 307662284: '2022-01-01 15:28:33', 309450366: '2022-01-01 15:28:42', 307662242: '2022-01-01 15:28:50', 306222128: '2022-01-01 15:28:59', 306222385: '2022-01-01 15:29:07', 306221900: '2022-01-01 15:29:16'}"
2994,2994,1633571571,309450340,1,13,52,2022-01-01 13:52:00,"[1633571571, 309450340]",2022-01-01 13:52:07.300,7.3,"{1633571571: '2022-01-01 13:52:00', 309450340: '2022-01-01 13:52:07'}"
2995,2995,306226719,309441547,1,8,42,2022-01-01 08:42:00,"[306226719, 309450229, 306222128, 306222385, 306221900, 306221960, 306222676, 306221941, 399384843, 306221950, 309441547]",2022-01-01 08:43:54.000,114.0,"{306226719: '2022-01-01 08:42:00', 309450229: '2022-01-01 08:42:11', 306222128: '2022-01-01 08:42:22', 306222385: '2022-01-01 08:42:34', 306221900: '2022-01-01 08:42:45', 306221960: '2022-01-01 08:42:57', 306222676: '2022-01-01 08:43:08', 306221941: '2022-01-01 08:43:19', 399384843: '2022-01-01 08:43:31', 306221950: '2022-01-01 08:43:42', 309441547: '2022-01-01 08:43:54'}"
2996,2996,306222385,307664334,1,2,40,2022-01-01 02:40:00,"[306222385, 306222128, 307662242, 309450366, 307662284, 307662889, 307663269, 304525639, 290333444, 290333443, 307664257, 307664242, 307664334]",2022-01-01 02:45:22.400,322.4,"{306222385: '2022-01-01 02:40:00', 306222128: '2022-01-01 02:40:26', 307662242: '2022-01-01 02:40:53', 309450366: '2022-01-01 02:41:20', 307662284: '2022-01-01 02:41:47', 307662889: '2022-01-01 02:42:14', 307663269: '2022-01-01 02:42:41', 304525639: '2022-01-01 02:43:08', 290333444: '2022-01-01 02:43:34', 290333443: '2022-01-01 02:44:01', 307664257: '2022-01-01 02:44:28', 307664242: '2022-01-01 02:44:55', 307664334: '2022-01-01 02:45:22'}"
2997,2997,307662199,309441547,1,21,11,2022-01-01 21:11:00,"[307662199, 307662198, 307661801, 307662284, 309450366, 307662242, 306222128, 306222385, 306221900, 306221960, 306222676, 306221941, 399384843, 306221950, 309441547]",2022-01-01 21:13:28.200,148.2,"{307662199: '2022-01-01 21:11:00', 307662198: '2022-01-01 21:11:10', 307661801: '2022-01-01 21:11:21', 307662284: '2022-01-01 21:11:31', 309450366: '2022-01-01 21:11:42', 307662242: '2022-01-01 21:11:52', 306222128: '2022-01-01 21:12:03', 306222385: '2022-01-01 21:12:14', 306221900: '2022-01-01 21:12:24', 306221960: '2022-01-01 21:12:35', 306222676: '2022-01-01 21:12:45', 306221941: '2022-01-01 21:12:56', 399384843: '2022-01-01 21:13:07', 306221950: '2022-01-01 21:13:17', 309441547: '2022-01-01 21:13:28'}"
2998,2998,290333444,307662149,1,19,11,2022-01-01 19:11:00,"[290333444, 304525639, 307663269, 307662889, 307662284, 307661801, 307662149]",2022-01-01 19:15:03.000,243.0,"{290333444: '2022-01-01 19:11:00', 304525639: '2022-01-01 19:11:40', 307663269: '2022-01-01 19:12:21', 307662889: '2022-01-01 19:13:01', 307662284: '2022-01-01 19:13:42', 307661801: '2022-01-01 19:14:22', 307662149: '2022-01-01 19:15:03'}"
2999,2999,306225115,306221802,1,2,32,2022-01-01 02:32:00,"[306225115, 306225011, 306221653, 306225000, 306221765, 306221807, 306221802]",2022-01-01 02:33:06.000,66.0,"{306225115: '2022-01-01 02:32:00', 306225011: '2022-01-01 02:32:11', 306221653: '2022-01-01 02:32:22', 306225000: '2022-01-01 02:32:33', 306221765: '2022-01-01 02:32:44', 306221807: '2022-01-01 02:32:55', 306221802: '2022-01-01 02:33:06'}"
3000,3000,399384843,306221960,1,18,9,2022-01-01 18:09:00,"[399384843, 306221941, 306222676, 306221960]",2022-01-01 18:09:14.600,14.6,"{399384843: '2022-01-01 18:09:00', 306221941: '2022-01-01 18:09:04', 306222676: '2022-01-01 18:09:09', 306221960: '2022-01-01 18:09:14'}"
3001,3001,307664257,307662242,1,19,55,2022-01-01 19:55:00,"[307664257, 290333443, 290333444, 304525639, 307663269, 307662889, 307662284, 309450366, 307662242]",2022-01-01 19:59:16.200,256.2,"{307664257: '2022-01-01 19:55:00', 290333443: '2022-01-01 19:55:32', 290333444: '2022-01-01 19:56:04', 304525639: '2022-01-01 19:56:36', 307663269: '2022-01-01 19:57:08', 307662889: '2022-01-01 19:57:40', 307662284: '2022-01-01 19:58:12', 309450366: '2022-01-01 19:58:44', 307662242: '2022-01-01 19:59:16'}"
3002,3002,308304288,309450366,1,5,36,2022-01-01 05:36:00,"[308304288, 308304289, 306221804, 306221802, 306221807, 306221765, 306225000, 306221653, 306225011, 306225115, 306221900, 306222385, 306222128, 307662242, 309450366]",2022-01-01 05:38:28.900,148.9,"{308304288: '2022-01-01 05:36:00', 308304289: '2022-01-01 05:36:10', 306221804: '2022-01-01 05:36:21', 306221802: '2022-01-01 05:36:31', 306221807: '2022-01-01 05:36:42', 306221765: '2022-01-01 05:36:53', 306225000: '2022-01-01 05:37:03', 306221653: '2022-01-01 05:37:14', 306225011: '2022-01-01 05:37:25', 306225115: '2022-01-01 05:37:35', 306221900: '2022-01-01 05:37:46', 306222385: '2022-01-01 05:37:56', 306222128: '2022-01-01 05:38:07', 307662242: '2022-01-01 05:38:18', 309450366: '2022-01-01 05:38:28'}"
3003,3003,306218723,306222383,1,8,6,2022-01-01 08:06:00,"[306218723, 306222462, 306224552, 306225009, 306225011, 306225115, 306221900, 306222385, 306222383]",2022-01-01 08:08:47.200,167.2,"{306218723: '2022-01-01 08:06:00', 306222462: '2022-01-01 08:06:20', 306224552: '2022-01-01 08:06:41', 306225009: '2022-01-01 08:07:02', 306225011: '2022-01-01 08:07:23', 306225115: '2022-01-01 08:07:44', 306221900: '2022-01-01 08:08:05', 306222385: '2022-01-01 08:08:26', 306222383: '2022-01-01 08:08:47'}"
3004,3004,290333443,290333444,1,16,11,2022-01-01 16:11:00,"[290333443, 290333444]",2022-01-01 16:11:02.900,2.9,"{290333443: '2022-01-01 16:11:00', 290333444: '2022-01-01 16:11:02'}"
3005,3005,354863308,309441547,1,3,33,2022-01-01 03:33:00,"[354863308, 1633571571, 309450229, 306222128, 306222385, 306221900, 306221960, 306222676, 306221941, 399384843, 306221950, 309441547]",2022-01-01 03:35:04.100,124.1,"{354863308: '2022-01-01 03:33:00', 1633571571: '2022-01-01 03:33:11', 309450229: '2022-01-01 03:33:22', 306222128: '2022-01-01 03:33:33', 306222385: '2022-01-01 03:33:45', 306221900: '2022-01-01 03:33:56', 306221960: '2022-01-01 03:34:07', 306222676: '2022-01-01 03:34:18', 306221941: '2022-01-01 03:34:30', 399384843: '2022-01-01 03:34:41', 306221950: '2022-01-01 03:34:52', 309441547: '2022-01-01 03:35:04'}"
3006,3006,306221941,354863048,1,0,18,2022-01-01 00:18:00,"[306221941, 306222676, 306221960, 306221900, 306222385, 306222128, 307662242, 309450366, 354863048]",2022-01-01 00:19:00.500,60.5,"{306221941: '2022-01-01 00:18:00', 306222676: '2022-01-01 00:18:07', 306221960: '2022-01-01 00:18:15', 306221900: '2022-01-01 00:18:22', 306222385: '2022-01-01 00:18:30', 306222128: '2022-01-01 00:18:37', 307662242: '2022-01-01 00:18:45', 309450366: '2022-01-01 00:18:52', 354863048: '2022-01-01 00:19:00'}"
3007,3007,306221950,290333443,1,17,47,2022-01-01 17:47:00,"[306221950, 399384843, 306221941, 306222676, 306221960, 306221900, 306222385, 306222128, 307662242, 309450366, 307662284, 307662889, 307663269, 304525639, 290333444, 290333443]",2022-01-01 17:52:13.300,313.3,"{306221950: '2022-01-01 17:47:00', 399384843: '2022-01-01 17:47:20', 306221941: '2022-01-01 17:47:41', 306222676: '2022-01-01 17:48:02', 306221960: '2022-01-01 17:48:23', 306221900: '2022-01-01 17:48:44', 306222385: '2022-01-01 17:49:05', 306222128: '2022-01-01 17:49:26', 307662242: '2022-01-01 17:49:47', 309450366: '2022-01-01 17:50:07', 307662284: '2022-01-01 17:50:28', 307662889: '2022-01-01 17:50:49', 307663269: '2022-01-01 17:51:10', 304525639: '2022-01-01 17:51:31', 290333444: '2022-01-01 17:51:52', 290333443: '2022-01-01 17:52:13'}"
3008,3008,7756059834,290333400,1,11,3,2022-01-01 11:03:00,"[7756059834, 7756059836, 7756059845, 307662149, 307661801, 307662284, 307662889, 307663269, 304525639, 290333444, 290333400]",2022-01-01 11:07:25.500,265.5,"{7756059834: '2022-01-01 11:03:00', 7756059836: '2022-01-01 11:03:26', 7756059845: '2022-01-01 11:03:53', 307662149: '2022-01-01 11:04:19', 307661801: '2022-01-01 11:04:46', 307662284: '2022-01-01 11:05:12', 307662889: '2022-01-01 11:05:39', 307663269: '2022-01-01 11:06:05', 304525639: '2022-01-01 11:06:32', 290333444: '2022-01-01 11:06:58', 290333400: '2022-01-01 11:07:25'}"
3009,3009,290333443,1633571571,1,15,53,2022-01-01 15:53:00,"[290333443, 290333444, 304525639, 307663269, 307662889, 307662284, 309450366, 307662242, 306222128, 309450229, 1633571571]",2022-01-01 15:57:33.600,273.6,"{290333443: '2022-01-01 15:53:00', 290333444: '2022-01-01 15:53:27', 304525639: '2022-01-01 15:53:54', 307663269: '2022-01-01 15:54:22', 307662889: '2022-01-01 15:54:49', 307662284: '2022-01-01 15:55:16', 309450366: '2022-01-01 15:55:44', 307662242: '2022-01-01 15:56:11', 306222128: '2022-01-01 15:56:38', 309450229: '2022-01-01 15:57:06', 1633571571: '2022-01-01 15:57:33'}"
3010,3010,306218723,306225115,1,18,36,2022-01-01 18:36:00,"[306218723, 306222462, 306224552, 306225009, 306225011, 306225115]",2022-01-01 18:38:20.600,140.6,"{306218723: '2022-01-01 18:36:00', 306222462: '2022-01-01 18:36:28', 306224552: '2022-01-01 18:36:56', 306225009: '2022-01-01 18:37:24', 306225011: '2022-01-01 18:37:52', 306225115: '2022-01-01 18:38:20'}"
3011,3011,306222385,306225009,1,13,58,2022-01-01 13:58:00,"[306222385, 306221900, 306225115, 306225011, 306225009]",2022-01-01 13:58:33.700,33.7,"{306222385: '2022-01-01 13:58:00', 306221900: '2022-01-01 13:58:08', 306225115: '2022-01-01 13:58:16', 306225011: '2022-01-01 13:58:25', 306225009: '2022-01-01 13:58:33'}"
3012,3012,309441548,306222385,1,3,59,2022-01-01 03:59:00,"[309441548, 309441562, 309441547, 306221950, 399384843, 306221941, 306222676, 306221960, 306221900, 306222385]",2022-01-01 04:00:33.600,93.6,"{309441548: '2022-01-01 03:59:00', 309441562: '2022-01-01 03:59:10', 309441547: '2022-01-01 03:59:20', 306221950: '2022-01-01 03:59:31', 399384843: '2022-01-01 03:59:41', 306221941: '2022-01-01 03:59:52', 306222676: '2022-01-01 04:00:02', 306221960: '2022-01-01 04:00:12', 306221900: '2022-01-01 04:00:23', 306222385: '2022-01-01 04:00:33'}"
3013,3013,307662199,307662149,1,16,33,2022-01-01 16:33:00,"[307662199, 307662198, 307661801, 307662149]",2022-01-01 16:33:14.200,14.2,"{307662199: '2022-01-01 16:33:00', 307662198: '2022-01-01 16:33:04', 307661801: '2022-01-01 16:33:09', 307662149: '2022-01-01 16:33:14'}"
