,id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,pickup_node,dropoff_node,pickup_distance,dropoff_distance
4717,id1990610,2,2016-03-22 10:42:07,2016-03-22 10:52:01,2,-73.97341918945312,40.763858795166016,-73.98491668701173,40.74654769897461,N,594,6188803959,4960503203,13.598079864406111,41.05353678416073
4718,id1759356,2,2016-06-29 23:59:58,2016-06-30 00:02:55,3,-73.98587799072266,40.75714111328125,-73.97796630859375,40.75365829467773,N,177,42428294,42443807,14.602578248806179,45.47725498622015
4719,id2269209,1,2016-01-28 22:47:44,2016-01-28 23:11:19,1,-73.993408203125,40.73981857299805,-73.9354019165039,40.8573112487793,N,1415,5481850675,8929221219,62.361367011575446,19.90129084312577
4720,id0423685,2,2016-04-03 19:17:54,2016-04-03 19:31:38,6,-74.00696563720702,40.70482635498047,-73.98861694335938,40.66299819946289,N,824,7139624461,5178357339,3.259411001458419,4680.268889133439
4721,id3460979,2,2016-06-22 00:25:16,2016-06-22 00:29:19,1,-73.97757720947266,40.757598876953125,-73.9921875,40.75143051147461,N,243,3955372899,9421121461,20.468630065491034,24.515203446170478
4722,id0707795,1,2016-05-22 17:51:38,2016-05-22 18:20:20,1,-74.00580596923827,40.745418548583984,-73.9559326171875,40.77800750732422,N,1722,42454381,42435509,24.561921305511365,53.127135775134285
4723,id2736342,2,2016-02-09 22:58:12,2016-02-09 23:00:03,1,-73.98799133300781,40.75478363037109,-73.99080657958984,40.75096130371094,N,111,42439968,7782217024,9.244725980623539,11.774610984181965
4724,id3967914,2,2016-03-12 07:40:35,2016-03-12 08:17:30,2,-73.98152923583984,40.78096771240234,-73.77664947509764,40.6448631286621,N,2215,8727756111,42437522,8.808200927359348,18540.85559639861
4725,id0862224,2,2016-04-14 21:01:25,2016-04-14 21:17:23,1,-73.99427032470702,40.740970611572266,-73.98922729492188,40.76613998413086,N,958,7781112284,6534229347,5.809443445210904,99.70653152962392
4726,id3682355,1,2016-01-28 00:00:11,2016-01-28 00:21:54,1,-73.97711944580078,40.78492736816406,-73.93943786621092,40.85017013549805,N,1303,6207264927,42428103,24.429498760458028,17.017987333167103
4727,id3476074,1,2016-03-30 23:53:53,2016-03-31 00:02:12,1,-73.9710693359375,40.7584342956543,-73.95394897460938,40.774635314941406,N,499,42436705,7834024333,9.303901059153388,2.943623745586413
4728,id1060299,1,2016-03-25 21:39:02,2016-03-25 21:59:19,1,-73.99314880371094,40.73493194580078,-73.98910522460938,40.77677154541016,N,1217,8264671699,9170766752,85.97068112082107,3.6580211344666327
4729,id0805555,2,2016-04-25 18:50:37,2016-04-25 19:00:51,4,-73.98384094238281,40.7464599609375,-74.00221252441406,40.734493255615234,N,614,42445899,7956044493,4.934493082549343,9.118351736919845
4730,id3230882,2,2016-03-13 13:54:43,2016-03-13 14:08:08,6,-73.97892761230467,40.75048828125,-74.00498199462889,40.74650192260742,N,805,3786901753,42443676,13.768052918718158,15.88231927798702
4731,id0767371,2,2016-06-16 18:23:51,2016-06-16 18:37:27,2,-73.98454284667967,40.779590606689446,-73.95925903320312,40.775089263916016,N,816,9177400761,5402545373,9.022708585635968,4.180486109320559
4732,id3081838,2,2016-05-18 01:13:49,2016-05-18 01:17:11,2,-73.95997619628906,40.813671112060554,-73.9645004272461,40.80749130249024,N,202,42421857,7004416673,22.013756504910067,6.906218788855131
4733,id2739261,1,2016-06-04 14:42:43,2016-06-04 14:48:32,2,-73.98117828369139,40.78100204467773,-73.97323608398438,40.7925033569336,N,349,1061531634,9177516875,4.817166414315361,10.860076235161806
4734,id3223638,1,2016-04-15 19:50:59,2016-04-15 19:57:16,1,-73.94302368164062,40.78986740112305,-73.9537811279297,40.77519989013672,N,377,6216628272,8250715760,6.0625173492796485,9.977664423903645
4735,id2979995,2,2016-06-28 20:56:53,2016-06-28 21:23:30,1,-73.98798370361328,40.738086700439446,-73.98159790039062,40.67760467529297,N,1597,4597668028,370880753,32.91870309309036,3581.439161199142
4736,id3623154,2,2016-01-19 14:41:20,2016-01-19 14:43:15,5,-74.00587463378906,40.736343383789055,-74.00088500976561,40.73735809326172,N,115,2076950449,8262308359,10.105830934213067,11.939021818630964
4737,id1475464,2,2016-01-12 20:11:42,2016-01-12 20:18:16,1,-73.97106170654298,40.76595306396485,-73.95394134521484,40.7729377746582,N,394,7797632773,8250715775,43.52613233951098,91.47455162175665
4738,id1835031,2,2016-04-14 01:13:54,2016-04-14 01:17:09,1,-73.9897232055664,40.72981262207031,-73.9962158203125,40.73309326171875,N,195,42443296,8265964345,6.866735465939431,27.1397217498165
4739,id0246266,1,2016-03-19 00:58:52,2016-03-19 01:07:11,3,-73.99952697753906,40.72661972045898,-73.9875259399414,40.72161483764648,N,499,4202908173,3314293707,20.534829887767685,40.5255321129013
4740,id1343583,1,2016-03-15 11:32:32,2016-03-15 11:48:26,1,-73.99371337890625,40.741886138916016,-73.97846221923827,40.748512268066406,N,954,7781114578,42446942,22.93593980659129,26.24295770745858
4741,id0418044,1,2016-02-07 18:23:00,2016-02-07 18:31:49,1,-74.00257873535155,40.74479675292969,-74.00674438476561,40.72047424316406,N,529,42427386,42434845,21.715483278439905,6.742036463787912
4742,id2098391,2,2016-02-02 12:01:35,2016-02-02 12:11:51,1,-74.0153045654297,40.71321868896485,-74.01216125488281,40.71993637084961,N,616,5813259900,246891415,97.87069660657728,30.025278425695006
4743,id2812911,1,2016-05-22 16:56:10,2016-05-22 17:57:53,1,-73.78189086914062,40.64475631713867,-73.98184204101561,40.67063903808594,N,3703,42437522,9181607979,18142.45189890157,4191.120567585815
4744,id1982647,1,2016-06-03 18:06:28,2016-06-03 18:15:37,1,-73.98100280761719,40.747894287109375,-73.986083984375,40.726760864257805,N,549,561042191,8841425139,12.260906151831037,12.458878896595657
4745,id0154217,2,2016-04-26 20:50:20,2016-04-26 21:08:55,1,-73.87120819091797,40.77391052246094,-73.97537231445312,40.75859069824219,N,1115,3786724053,42440453,5477.501239645103,23.133755129506245
4746,id3085198,2,2016-05-14 12:16:38,2016-05-14 12:21:56,1,-73.99564361572266,40.749267578125,-73.9884033203125,40.759101867675774,N,318,42427812,42432700,24.874675976156578,6.576136833441542
4747,id0238681,1,2016-04-24 15:56:51,2016-04-24 16:06:49,2,-73.99073028564453,40.74224853515625,-73.99842071533203,40.74288940429688,N,598,3859048179,42427381,59.81910104559176,134.54217104193822
4748,id3173656,1,2016-05-10 08:25:23,2016-05-10 08:31:07,1,-73.9808578491211,40.76758575439453,-73.97164916992188,40.763763427734375,N,344,4347550074,6188877022,6.314551090912586,17.13535835532613
4749,id1651630,2,2016-04-07 19:58:22,2016-04-07 20:15:40,5,-73.9887466430664,40.69308471679688,-73.99093627929686,40.73083114624024,N,1038,4158654689,4234425037,1854.4058591260532,25.542572452423027
4750,id1047380,1,2016-05-26 07:19:01,2016-05-26 07:50:42,1,-73.98069763183594,40.73392868041992,-73.96109008789062,40.76749038696289,N,1901,4298757024,3116856947,5.069274248380578,14.656198274417953
4751,id3641825,2,2016-06-04 04:23:46,2016-06-04 04:40:44,2,-73.9915771484375,40.76490020751953,-73.94538116455078,40.8283805847168,N,1018,42440170,42442635,29.542568472141053,8.332809840276246
4752,id2035550,1,2016-04-19 06:48:10,2016-04-19 06:55:02,1,-73.97168731689453,40.75067901611328,-73.989501953125,40.752098083496094,N,412,9496073803,42439955,8.874963356631017,26.34111793555176
4753,id2960544,2,2016-06-06 15:55:30,2016-06-06 16:07:14,1,-73.95491790771484,40.77336120605469,-73.97428131103516,40.77859878540039,N,704,6176390167,7784867908,7.410058769443552,22.966374743702644
4754,id0882583,1,2016-06-29 22:51:03,2016-06-29 23:25:13,1,-73.98886108398438,40.74528884887695,-73.9431381225586,40.82917022705078,N,2050,9198484651,2504882509,4.42936656475175,76.91628908941009
4755,id3415024,1,2016-06-15 21:41:59,2016-06-15 22:13:08,1,-73.99136352539062,40.759803771972656,-73.96627807617188,40.690711975097656,N,1869,8960303403,42451508,19.284195633327407,2517.581810957335
4756,id0473309,1,2016-02-11 23:36:33,2016-02-11 23:57:49,2,-73.9820785522461,40.728153228759766,-73.96121215820312,40.688770294189446,N,1276,4216045840,42451513,28.2159184373935,2912.5599409612246
4757,id1461608,1,2016-04-20 02:09:11,2016-04-20 02:22:36,1,-73.99406433105469,40.75138473510742,-73.95585632324217,40.77914810180664,N,805,8660596996,5402547522,10.94104235372243,29.755220792365687
4758,id0286419,2,2016-03-01 23:38:38,2016-03-01 23:57:37,6,-74.00609588623048,40.73504638671875,-73.95032501220702,40.783878326416016,N,1139,8307463860,6181479993,6.2382907012485544,3.5381132314148895
4759,id0232832,2,2016-05-12 21:28:41,2016-05-12 21:49:31,1,-73.97310638427734,40.76357650756836,-73.95622253417967,40.7328987121582,N,1250,3976008172,9142507274,21.3599301108399,1358.282433572114
4760,id3169685,2,2016-02-29 06:37:13,2016-02-29 06:46:23,1,-74.00656890869139,40.731491088867195,-73.98251342773438,40.769039154052734,N,550,8288270293,9170766763,13.729047090804611,19.70760995967659
4761,id1948345,2,2016-02-08 21:54:27,2016-02-08 22:21:24,1,-73.7767105102539,40.6453514099121,-73.99010467529298,40.71497344970703,N,1617,42437522,588455740,18514.188163221817,22.556344646262563
4762,id0374686,2,2016-01-30 16:06:29,2016-01-30 16:35:31,1,-73.97341918945312,40.76361846923828,-73.99568939208984,40.72649383544922,N,1742,3976008172,8309479024,5.507421925284433,5.989509934651848
4763,id0048400,1,2016-02-21 16:11:25,2016-02-21 16:14:08,1,-74.01466369628906,40.71296691894531,-74.01726531982422,40.70503616333008,N,163,2531682711,1430380058,38.70651397724455,3.2885747775151297
4764,id0469029,1,2016-05-01 11:18:40,2016-05-01 11:26:50,4,-73.9549102783203,40.688720703125,-73.96430206298828,40.70790863037109,N,490,42451518,42437522,3220.778496683727,1232.7511683204598
4765,id1797459,1,2016-01-25 08:58:23,2016-01-25 09:08:03,1,-73.99772644042967,40.69120788574219,-74.00957489013672,40.71289825439453,N,580,2378397706,8725048719,1550.1438114169257,3.8786823906194554
4766,id2510834,1,2016-04-20 22:30:28,2016-04-20 22:43:33,1,-73.9807357788086,40.7649803161621,-73.9523696899414,40.772727966308594,N,785,42431549,6133388351,23.28394438571111,19.201972820827454
4767,id0654729,2,2016-01-08 01:59:48,2016-01-08 02:05:52,1,-73.98893737792967,40.727088928222656,-74.006103515625,40.73326110839844,N,364,7977873364,339044224,25.600845310612236,25.009613689010276
4768,id3424365,2,2016-05-15 18:48:26,2016-05-15 19:02:14,1,-73.99295806884764,40.76318359375,-73.97531127929686,40.78734588623047,N,828,42443534,7194269381,34.823309040853296,7.3532032442749236
4769,id2073448,1,2016-01-15 09:23:40,2016-01-15 09:30:32,1,-73.95356750488281,40.76694488525391,-73.95368194580078,40.77922821044922,N,412,4207313504,7134855821,9.199975179992322,27.347304430518683
4770,id3254738,2,2016-02-17 10:00:56,2016-02-17 10:11:10,6,-73.95552825927734,40.782669067382805,-73.96704864501953,40.76684188842773,N,614,7158854755,596776032,7.983248963650562,17.73325023931553
4771,id1114964,1,2016-04-25 18:21:46,2016-04-25 18:25:08,1,-73.96630859375,40.758148193359375,-73.9592514038086,40.771427154541016,N,202,42442959,42430063,14.230358795678173,31.451995927943077
4772,id2337299,1,2016-03-11 17:22:26,2016-03-11 17:27:00,1,-73.99713897705078,40.74195098876953,-74.0052261352539,40.73822021484375,N,274,42427374,8307463788,32.74762969845604,22.42587696335087
4773,id0509960,1,2016-06-09 22:47:09,2016-06-09 22:59:26,1,-73.98025512695312,40.74422073364258,-73.99060821533203,40.75609588623047,N,737,3789563970,42435657,12.263382649675265,19.22706317287513
4774,id1498855,1,2016-02-25 15:18:29,2016-02-25 15:25:57,1,-73.95488739013672,40.78046417236328,-73.9548568725586,40.773296356201165,N,448,7041713705,8250715775,7.78850062212043,5.765392635233511
4775,id1954448,2,2016-05-18 20:08:32,2016-05-18 20:36:39,1,-73.99211120605469,40.73096084594727,-73.95462036132812,40.77066040039063,N,1687,8309479637,6689909669,21.361140128536693,38.97538698466551
4776,id3035499,2,2016-05-23 20:24:43,2016-05-23 20:36:07,1,-73.99101257324217,40.75659942626953,-73.99101257324217,40.75659942626953,N,684,5916783970,5916783970,49.12077383132764,49.12077383132764
4777,id3485815,1,2016-06-16 08:46:13,2016-06-16 09:04:04,1,-73.99141693115233,40.723758697509766,-73.98974609375,40.70198440551758,N,1071,4892845897,4158654689,10.585266468462041,877.2652660171816
4778,id3715428,1,2016-05-13 19:58:27,2016-05-13 20:13:33,1,-74.01448822021484,40.70474243164063,-74.00727844238281,40.74834442138672,N,906,588546885,9143569914,4.919164589942103,7.151264185637262
4779,id2162046,2,2016-05-14 21:53:11,2016-05-14 22:09:09,1,-73.99674987792967,40.720458984375,-73.9779281616211,40.75128173828125,N,958,8231927635,3955360011,2.4511929968441133,10.546247144056414
4780,id3322291,2,2016-06-23 00:32:31,2016-06-23 00:48:42,1,-74.00142669677734,40.70734024047852,-73.98243713378906,40.75720977783203,N,971,8279851747,3944708054,5.434375359907485,17.925193246076
4781,id3476103,1,2016-04-17 12:48:25,2016-04-17 13:04:34,1,-73.9722900390625,40.78641128540039,-73.98739624023438,40.75638198852539,N,969,42443353,4770624002,12.472238828677476,15.295981856003369
4782,id1216387,2,2016-05-22 08:06:36,2016-05-22 08:13:35,1,-73.95985412597656,40.75839614868164,-73.96317291259764,40.772010803222656,N,419,4918486746,42438795,24.669116595256302,29.307178541737784
4783,id1435323,2,2016-02-18 12:34:38,2016-02-18 12:39:31,2,-73.9822006225586,40.775184631347656,-73.98756408691406,40.76715087890625,N,293,8780665904,42440960,23.569960330612798,94.67757298527766
4784,id0492700,1,2016-05-21 02:09:40,2016-05-21 02:16:54,1,-73.97203826904298,40.76277923583984,-73.96884155273438,40.79091644287109,N,434,4960527243,3718670415,12.125994808972113,5.529805383672186
4785,id1286354,2,2016-05-20 19:27:41,2016-05-20 19:32:32,6,-73.95449829101561,40.765846252441406,-73.94625091552734,40.77773666381836,N,291,6670244841,7834025512,29.786136694169294,33.94856521577818
4786,id3095066,1,2016-03-11 16:05:42,2016-03-11 16:15:14,1,-73.97142028808595,40.79497528076172,-73.95273590087889,40.789188385009766,N,572,4205805399,42445256,10.813946647180133,0.9040880719570904
4787,id3670111,1,2016-02-13 22:32:26,2016-02-13 22:42:04,1,-73.98912048339844,40.74394989013672,-74.0029754638672,40.73365020751953,N,578,3009534487,4320028836,12.695774793137177,7.1247074098376695
4788,id2700230,1,2016-06-27 12:58:55,2016-06-27 13:09:13,1,-73.99952697753906,40.71958923339844,-74.00203704833984,40.74021530151367,N,618,8231931836,8262308759,44.25396901688549,18.34906149152082
4789,id3705977,2,2016-05-19 21:45:10,2016-05-19 21:50:48,5,-73.982421875,40.77273941040039,-73.99195098876953,40.770652770996094,N,338,6547993891,4207865789,12.276005032523594,12.049737042139963
4790,id0514744,2,2016-05-07 12:22:52,2016-05-07 12:30:24,2,-73.99427795410156,40.72689056396485,-74.00285339355469,40.723628997802734,N,452,8309479057,8231885410,26.36357743199808,26.534165483025507
4791,id3389891,2,2016-05-26 03:49:56,2016-05-26 03:55:45,2,-73.94001007080078,40.84096145629882,-73.95417785644531,40.82154083251953,N,349,8767474530,42428912,12.964563521931714,13.345003938121259
4792,id0108626,1,2016-05-16 11:11:07,2016-05-16 11:17:41,1,-73.96407318115233,40.75999069213867,-73.97235107421875,40.750038146972656,N,394,9140893828,4136179170,21.452085572580803,15.603727451186575
4793,id1163065,1,2016-01-22 16:13:40,2016-01-22 16:20:56,1,-73.97861480712889,40.78803253173828,-73.98834991455078,40.7785530090332,N,436,7818397395,9170766756,17.569029273118453,17.273236652051867
4794,id2421834,1,2016-05-08 19:45:16,2016-05-08 19:51:33,1,-74.00277709960938,40.728118896484375,-73.992919921875,40.71989822387695,N,377,4679523601,42429754,9.186744387638438,1.024940467848704
4795,id1603190,1,2016-01-22 20:10:51,2016-01-22 20:27:00,2,-73.99331665039062,40.74134063720703,-73.98833465576173,40.72407150268555,N,969,7781139546,4886404633,35.46300873912453,14.193304174646011
4796,id0372390,1,2016-01-07 23:23:09,2016-01-07 23:39:38,1,-73.98759460449217,40.73265075683594,-73.9819107055664,40.76442337036133,N,989,8309479667,8993169377,4.262214345165351,22.924175326735448
4797,id2145521,1,2016-05-15 01:05:11,2016-05-15 01:21:57,1,-73.98835754394531,40.721866607666016,-73.99591827392578,40.68251037597656,N,1006,4886266066,9181607979,4.768902187875477,2449.4616887797456
4798,id2756127,2,2016-03-21 11:54:27,2016-03-21 12:03:01,1,-73.97049713134764,40.796733856201165,-73.97417449951173,40.783889770507805,N,514,7801775742,42433565,7.083191620136537,8.005215055259468
4799,id3366184,2,2016-01-18 15:53:57,2016-01-18 15:55:37,2,-73.98306274414062,40.72669982910156,-73.98090362548828,40.7210693359375,N,100,42434148,5648878922,4.407381643297037,11.330831703705314
4800,id0378590,2,2016-05-23 15:53:30,2016-05-23 16:05:41,2,-73.9739532470703,40.784698486328125,-73.95987701416014,40.813980102539055,N,731,42437300,42421857,33.3613241477328,17.25952456416303
4801,id0126111,1,2016-04-01 02:24:55,2016-04-01 02:31:41,1,-73.98585510253906,40.74216842651367,-74.00527954101561,40.7402229309082,N,406,5266444850,8262308681,60.886014781771614,13.960591525327128
4802,id1136399,2,2016-05-25 14:04:28,2016-05-25 14:15:42,1,-73.98129272460938,40.76549530029297,-73.9641876220703,40.766300201416016,N,674,2653473644,5542680301,34.54413975121242,64.76420713967516
4803,id2608326,1,2016-04-30 03:28:35,2016-04-30 03:52:13,1,-73.9978790283203,40.72917938232422,-73.90699005126953,40.76227188110352,N,1418,8309478921,371198755,9.493419898954379,3332.7246278582807
4804,id0251852,1,2016-03-22 10:16:28,2016-03-22 10:31:46,1,-73.99433135986328,40.75183868408203,-74.00703430175781,40.74352264404297,N,918,5122601051,8261123428,16.21960353924624,13.043103288136814
4805,id2181762,1,2016-01-28 07:14:34,2016-01-28 07:20:05,1,-73.95823669433594,40.77312088012695,-73.952392578125,40.76677322387695,N,331,42446472,4207313496,16.921201998018354,54.58603130788091
4806,id2715481,2,2016-05-24 13:14:32,2016-05-24 13:36:48,1,-73.99679565429686,40.75284194946289,-73.9786376953125,40.78258514404297,N,1336,8262309051,6929267036,6.398708043184102,16.95012344498714
4807,id2905123,1,2016-04-27 06:26:43,2016-04-27 06:32:03,1,-73.94609832763672,40.77312469482422,-73.95159149169923,40.78487777709961,N,320,7135169195,6221717899,9.656338043002187,31.049704179052853
4808,id1022867,2,2016-05-14 23:39:03,2016-05-14 23:52:34,1,-73.98554229736328,40.747745513916016,-73.96943664550781,40.75251388549805,N,811,42446701,6175849562,42.951545022521366,53.798673544077545
4809,id2963809,2,2016-04-13 21:58:54,2016-04-13 22:11:03,1,-73.97760009765625,40.75822830200195,-73.98690795898438,40.72969818115234,N,729,6814895829,3420766637,12.579007182879888,5.706229600412933
4810,id0443333,2,2016-01-22 15:59:23,2016-01-22 16:17:38,1,-73.97557830810547,40.74964141845703,-73.9571533203125,40.782573699951165,N,1095,42449942,8780064276,21.145520056126298,14.140279331763974
4811,id3087316,1,2016-02-06 12:26:30,2016-02-06 12:34:44,3,-73.95543670654298,40.7820701599121,-73.9709701538086,40.766647338867195,N,494,7160228780,7797632759,13.758184268822006,13.012740759751571
4812,id1090913,1,2016-03-28 07:24:45,2016-03-28 07:42:55,1,-73.95159912109375,40.799663543701165,-73.97476959228516,40.75920867919922,N,1090,7802964958,3977886234,12.010302011563933,5.640901600653842
4813,id0794349,1,2016-06-20 23:01:01,2016-06-20 23:05:44,1,-73.94667053222656,40.800819396972656,-73.9321060180664,40.7952880859375,N,283,42437174,6216836461,24.552965581563132,20.213967626623965
4814,id3808030,1,2016-04-18 13:54:14,2016-04-18 14:13:34,2,-73.95457458496092,40.7655029296875,-73.98116302490233,40.7469596862793,N,1160,42428003,8119462466,12.24495187345365,4.994133885146489
4815,id1198163,1,2016-03-05 21:14:01,2016-03-05 21:35:05,2,-73.96865844726561,40.80165100097656,-74.01596069335938,40.710983276367195,N,1264,9177516871,4281671258,4.831124879666658,12.90199070107415
4816,id0694231,2,2016-03-25 17:40:37,2016-03-25 17:45:24,1,-73.99498748779298,40.7447509765625,-74.00527954101561,40.74348831176758,N,287,42427426,4555581045,14.574677271381448,22.618977080095778
4817,id3253284,2,2016-03-13 13:40:43,2016-03-13 13:55:13,1,-73.94589233398438,40.80159378051758,-73.97461700439453,40.76213836669922,N,870,42449828,42431544,28.712057375991197,20.860961400993755
4818,id2479492,2,2016-04-17 09:36:49,2016-04-17 09:46:08,1,-73.96656036376953,40.761661529541016,-73.97499084472656,40.78015899658203,N,559,4918486100,3916376281,5.192552212269695,22.12238470077823
4819,id1000428,2,2016-06-29 20:29:47,2016-06-29 20:43:25,1,-73.98280334472656,40.7226791381836,-74.0013427734375,40.74018096923828,N,818,7977832472,9007929218,8.38229399911015,47.51705271484313
4820,id3512831,1,2016-01-05 13:08:23,2016-01-05 13:18:56,1,-73.96316528320312,40.75739669799805,-73.95411682128906,40.76398086547852,N,633,42443618,1733612450,33.61410151562696,15.823007929262245
4821,id1202565,1,2016-03-28 12:30:19,2016-03-28 12:55:50,1,-73.97045135498048,40.76522445678711,-74.00360870361328,40.7276725769043,N,1531,2792781447,5151708185,35.57762382681731,25.767151752709434
4822,id0660168,1,2016-02-14 23:09:56,2016-02-14 23:21:56,1,-74.00264739990233,40.73396301269531,-73.98023223876953,40.726516723632805,N,720,5244228880,4216045832,5.962976512471697,20.573213616705686
4823,id3675753,1,2016-04-01 05:39:35,2016-04-01 05:46:50,1,-73.99588012695312,40.73864364624024,-73.99531555175781,40.76380920410156,N,435,9507816952,42430691,2.8851289452317674,59.670811842553604
4824,id2746429,2,2016-03-24 18:18:33,2016-03-24 18:29:26,1,-73.96640014648438,40.76456069946289,-73.97909545898438,40.76519775390625,N,653,42429976,3932923797,18.80310866721229,23.35642598146111
4825,id3335652,2,2016-06-22 08:06:53,2016-06-22 08:11:14,1,-73.99005126953125,40.76210021972656,-73.997802734375,40.7515983581543,N,261,42443532,8262309046,21.877638165985115,6.157189465939469
4826,id2493824,1,2016-03-03 19:25:11,2016-03-03 19:40:04,2,-73.98350524902342,40.72983551025391,-73.9844970703125,40.71085739135742,N,893,8309479589,6411125194,15.330142193242288,14.444286569225278
4827,id1364551,2,2016-01-11 12:47:18,2016-01-11 12:55:23,4,-74.01600646972656,40.71601104736328,-74.00366973876953,40.726261138916016,N,485,1702442164,42430160,38.45610832100644,5.226938283799202
4828,id1610683,2,2016-05-04 22:42:40,2016-05-04 22:54:41,1,-73.97972869873048,40.765228271484375,-73.98165130615233,40.749488830566406,N,721,42440022,4903169922,41.58474303432992,14.663691088895064
4829,id0682359,2,2016-02-17 11:10:44,2016-02-17 11:53:14,6,-73.8730239868164,40.774147033691406,-73.99466705322266,40.76024627685546,N,2550,3786724053,42454433,5328.7782195544005,26.709562516225244
4830,id2529978,1,2016-05-30 03:20:26,2016-05-30 03:58:49,1,-74.00274658203125,40.73357772827149,-73.965087890625,40.60311126708984,N,2303,42430805,4147197186,6.498469061946444,11611.848240417703
4831,id3316055,1,2016-01-17 20:04:04,2016-01-17 20:09:17,2,-73.97881317138672,40.78734588623047,-73.98845672607422,40.77867126464844,N,313,8727756061,9170766756,18.768434805703247,5.837654727979722
4832,id1950905,1,2016-03-13 14:19:33,2016-03-13 14:25:18,2,-73.98226165771484,40.777076721191406,-73.9833984375,40.7629280090332,N,345,5115917322,3977886873,3.1757557908292533,17.58092340878263
4833,id2284009,2,2016-03-07 06:53:48,2016-03-07 07:03:16,1,-74.00455474853516,40.75192260742188,-73.98439025878906,40.762020111083984,N,568,8261123017,3977886865,6.006263036916751,54.28911045254538
4834,id1852782,1,2016-05-30 03:00:50,2016-05-30 03:06:48,1,-74.00497436523438,40.73015213012695,-74.01592254638672,40.71129989624024,N,358,8214320094,5215013202,15.413911155176649,19.15247020076827
4835,id1634324,2,2016-04-15 19:49:44,2016-04-15 20:23:54,1,-73.99251556396483,40.7480354309082,-73.95779418945312,40.711212158203125,N,2050,42427805,370894522,38.97227669186598,1606.4030981701308
4836,id3054284,1,2016-06-04 19:44:09,2016-06-04 20:01:36,1,-73.96198272705078,40.812515258789055,-73.98281860351561,40.77196502685546,N,1047,1332860731,4491377963,31.057088585996887,19.01030111812143
4837,id3127481,1,2016-05-25 14:03:31,2016-05-25 14:15:40,1,-73.95781707763672,40.78472900390625,-73.94934844970702,40.771869659423835,N,729,5306313701,6691104520,16.556590866280736,42.09932148202913
4838,id3506169,1,2016-03-03 13:39:07,2016-03-03 13:50:36,1,-73.95496368408203,40.765586853027344,-73.97010040283203,40.759544372558594,N,689,6670244840,9140929850,12.056890923371832,6.276721275557067
4839,id1054120,1,2016-06-23 22:33:19,2016-06-23 22:46:20,1,-73.98693084716798,40.76640319824219,-73.99494171142578,40.74998092651367,N,781,4207837424,9469803474,22.58955070554892,13.168539337204441
4840,id0786623,1,2016-03-27 22:20:18,2016-03-27 22:38:57,1,-73.99051666259764,40.718788146972656,-73.95083618164062,40.67779159545898,N,1119,8918973663,42451513,6.180491026455986,4411.5377349749915
4841,id0716088,2,2016-04-19 07:32:17,2016-04-19 07:56:07,2,-73.9736328125,40.79465866088867,-73.97479248046875,40.75545883178711,N,1430,9492542188,3842825478,1.9655165068626725,41.679183032391194
4842,id1894877,1,2016-06-30 21:20:47,2016-06-30 21:32:45,1,-73.97356414794923,40.75027084350586,-73.94718170166014,40.77984619140625,N,718,2929098299,4205865492,12.760611220205567,7.747795963869703
4843,id1855625,1,2016-04-19 14:46:08,2016-04-19 15:03:13,2,-73.96377563476561,40.80817794799805,-73.94087982177734,40.84156036376953,N,1025,3907629301,2869154600,11.510436735058335,9.00079326955237
4844,id1300959,2,2016-06-20 21:12:08,2016-06-20 21:18:24,6,-73.96112060546875,40.78048706054688,-73.94512939453125,40.773475646972656,N,376,2238282394,589298105,26.093018437362968,40.79133266415659
4845,id2730472,2,2016-02-26 19:44:40,2016-02-26 20:02:47,1,-73.95269775390625,40.78364181518555,-73.94429016113281,40.83625793457031,N,1087,7158854698,42427109,31.539351623827372,27.404081517992616
4846,id0425324,2,2016-06-29 18:02:59,2016-06-29 18:20:46,1,-73.95404052734375,40.76397705078125,-73.97406005859375,40.75447845458984,N,1067,1733612450,42446986,19.565870196503614,31.21139163344034
4847,id2731057,2,2016-06-17 17:49:51,2016-06-17 18:15:16,5,-74.01631927490233,40.70675277709961,-73.97389221191406,40.761226654052734,N,1525,588593353,42445941,15.629534123768948,55.189843419507405
4848,id0712095,2,2016-06-21 21:49:44,2016-06-21 22:07:35,1,-73.99874114990233,40.754432678222656,-73.95013427734375,40.771751403808594,N,1071,8261123388,4888399302,25.39071875744638,11.126056740114882
4849,id0317367,2,2016-06-17 02:35:54,2016-06-17 02:39:57,6,-73.93955993652342,40.75065994262695,-73.91339874267578,40.745918273925774,N,243,9142584947,371196888,1801.8476480872794,3888.8275594059082
4850,id2636958,2,2016-01-13 06:49:51,2016-01-13 07:03:52,1,-73.9531021118164,40.807430267333984,-73.95371246337889,40.78181076049805,N,841,5475792646,7158854693,13.037691358181073,20.489348198321206
4851,id3560195,2,2016-05-22 06:39:27,2016-05-22 06:42:30,1,-73.98680877685547,40.76660537719727,-73.9969024658203,40.762657165527344,N,183,9140929827,42430685,9.321232039957396,9.248333083765852
4852,id2344385,2,2016-03-18 23:53:57,2016-03-19 00:19:30,2,-73.95426940917967,40.7700080871582,-73.99282836914062,40.75796508789063,N,1533,4215940680,7903850298,23.148835088494362,16.577201821712748
