,tripid,pickup_node,dropoff_node,pickup_day,pickup_hour,pickup_minute,pickup_datetime,route,dropoff_datetime,trip_duration,node_timestamps
3842,3842,306226719,306225009,1,10,16,2022-01-01 10:16:00,"[306226719, 309450229, 306222128, 306222385, 306221900, 306225115, 306225011, 306225009]",2022-01-01 10:16:59.700,59.7,"{306226719: '2022-01-01 10:16:00', 309450229: '2022-01-01 10:16:08', 306222128: '2022-01-01 10:16:17', 306222385: '2022-01-01 10:16:25', 306221900: '2022-01-01 10:16:34', 306225115: '2022-01-01 10:16:42', 306225011: '2022-01-01 10:16:51', 306225009: '2022-01-01 10:16:59'}"
3843,3843,1479963453,354863048,1,8,16,2022-01-01 08:16:00,"[1479963453, 309441562, 309441547, 306221950, 399384843, 306221941, 306222676, 306221960, 306221900, 306222385, 306222128, 307662242, 309450366, 354863048]",2022-01-01 08:19:27.700,207.7,"{1479963453: '2022-01-01 08:16:00', 309441562: '2022-01-01 08:16:15', 309441547: '2022-01-01 08:16:31', 306221950: '2022-01-01 08:16:47', 399384843: '2022-01-01 08:17:03', 306221941: '2022-01-01 08:17:19', 306222676: '2022-01-01 08:17:35', 306221960: '2022-01-01 08:17:51', 306221900: '2022-01-01 08:18:07', 306222385: '2022-01-01 08:18:23', 306222128: '2022-01-01 08:18:39', 307662242: '2022-01-01 08:18:55', 309450366: '2022-01-01 08:19:11', 354863048: '2022-01-01 08:19:27'}"
3844,3844,308304289,399384843,1,0,38,2022-01-01 00:38:00,"[308304289, 306221804, 3023405356, 306221950, 399384843]",2022-01-01 00:39:43.500,103.5,"{308304289: '2022-01-01 00:38:00', 306221804: '2022-01-01 00:38:25', 3023405356: '2022-01-01 00:38:51', 306221950: '2022-01-01 00:39:17', 399384843: '2022-01-01 00:39:43'}"
3845,3845,306222128,309450340,1,16,47,2022-01-01 16:47:00,"[306222128, 309450229, 1633571571, 309450340]",2022-01-01 16:47:20.100,20.1,"{306222128: '2022-01-01 16:47:00', 309450229: '2022-01-01 16:47:06', 1633571571: '2022-01-01 16:47:13', 309450340: '2022-01-01 16:47:20'}"
3846,3846,307662889,7756059845,1,4,21,2022-01-01 04:21:00,"[307662889, 307662284, 307661801, 307662149, 7756059845]",2022-01-01 04:23:16.400,136.4,"{307662889: '2022-01-01 04:21:00', 307662284: '2022-01-01 04:21:34', 307661801: '2022-01-01 04:22:08', 307662149: '2022-01-01 04:22:42', 7756059845: '2022-01-01 04:23:16'}"
3847,3847,306221807,306221960,1,11,3,2022-01-01 11:03:00,"[306221807, 306221765, 306225000, 306221653, 306225011, 306225115, 306221900, 306221960]",2022-01-01 11:04:07.000,67.0,"{306221807: '2022-01-01 11:03:00', 306221765: '2022-01-01 11:03:09', 306225000: '2022-01-01 11:03:19', 306221653: '2022-01-01 11:03:28', 306225011: '2022-01-01 11:03:38', 306225115: '2022-01-01 11:03:47', 306221900: '2022-01-01 11:03:57', 306221960: '2022-01-01 11:04:07'}"
3848,3848,309441547,306225009,1,2,44,2022-01-01 02:44:00,"[309441547, 306221950, 399384843, 306221941, 306222676, 306225115, 306225011, 306225009]",2022-01-01 02:45:53.000,113.0,"{309441547: '2022-01-01 02:44:00', 306221950: '2022-01-01 02:44:16', 399384843: '2022-01-01 02:44:32', 306221941: '2022-01-01 02:44:48', 306222676: '2022-01-01 02:45:04', 306225115: '2022-01-01 02:45:20', 306225011: '2022-01-01 02:45:36', 306225009: '2022-01-01 02:45:53'}"
3849,3849,309441562,399384843,1,19,30,2022-01-01 19:30:00,"[309441562, 309441547, 306221950, 399384843]",2022-01-01 19:31:12.800,72.8,"{309441562: '2022-01-01 19:30:00', 309441547: '2022-01-01 19:30:24', 306221950: '2022-01-01 19:30:48', 399384843: '2022-01-01 19:31:12'}"
3850,3850,308304288,354863048,1,19,39,2022-01-01 19:39:00,"[308304288, 308304289, 306221804, 306221802, 306221807, 306221765, 306225000, 306221653, 306225011, 306225115, 306221900, 306222385, 306222128, 307662242, 309450366, 354863048]",2022-01-01 19:41:46.500,166.5,"{308304288: '2022-01-01 19:39:00', 308304289: '2022-01-01 19:39:11', 306221804: '2022-01-01 19:39:22', 306221802: '2022-01-01 19:39:33', 306221807: '2022-01-01 19:39:44', 306221765: '2022-01-01 19:39:55', 306225000: '2022-01-01 19:40:06', 306221653: '2022-01-01 19:40:17', 306225011: '2022-01-01 19:40:28', 306225115: '2022-01-01 19:40:39', 306221900: '2022-01-01 19:40:51', 306222385: '2022-01-01 19:41:02', 306222128: '2022-01-01 19:41:13', 307662242: '2022-01-01 19:41:24', 309450366: '2022-01-01 19:41:35', 354863048: '2022-01-01 19:41:46'}"
3851,3851,307662284,307664242,1,10,7,2022-01-01 10:07:00,"[307662284, 307662889, 307663269, 304525639, 290333444, 290333443, 307664257, 307664242]",2022-01-01 10:11:31.300,271.3,"{307662284: '2022-01-01 10:07:00', 307662889: '2022-01-01 10:07:38', 307663269: '2022-01-01 10:08:17', 304525639: '2022-01-01 10:08:56', 290333444: '2022-01-01 10:09:35', 290333443: '2022-01-01 10:10:13', 307664257: '2022-01-01 10:10:52', 307664242: '2022-01-01 10:11:31'}"
3852,3852,306221765,308304288,1,15,32,2022-01-01 15:32:00,"[306221765, 306221807, 306221802, 306221804, 308304289, 308304288]",2022-01-01 15:32:57.500,57.5,"{306221765: '2022-01-01 15:32:00', 306221807: '2022-01-01 15:32:11', 306221802: '2022-01-01 15:32:23', 306221804: '2022-01-01 15:32:34', 308304289: '2022-01-01 15:32:46', 308304288: '2022-01-01 15:32:57'}"
3853,3853,290333858,307662284,1,16,40,2022-01-01 16:40:00,"[290333858, 307664257, 290333443, 290333444, 304525639, 307663269, 307662889, 307662284]",2022-01-01 16:44:46.800,286.8,"{290333858: '2022-01-01 16:40:00', 307664257: '2022-01-01 16:40:40', 290333443: '2022-01-01 16:41:21', 290333444: '2022-01-01 16:42:02', 304525639: '2022-01-01 16:42:43', 307663269: '2022-01-01 16:43:24', 307662889: '2022-01-01 16:44:05', 307662284: '2022-01-01 16:44:46'}"
3854,3854,307662284,306221653,1,10,37,2022-01-01 10:37:00,"[307662284, 309450366, 307662242, 306222128, 306222385, 306221900, 306225115, 306225011, 306221653]",2022-01-01 10:38:19.400,79.4,"{307662284: '2022-01-01 10:37:00', 309450366: '2022-01-01 10:37:09', 307662242: '2022-01-01 10:37:19', 306222128: '2022-01-01 10:37:29', 306222385: '2022-01-01 10:37:39', 306221900: '2022-01-01 10:37:49', 306225115: '2022-01-01 10:37:59', 306225011: '2022-01-01 10:38:09', 306221653: '2022-01-01 10:38:19'}"
3855,3855,280324485,307662199,1,23,47,2022-01-01 23:47:00,"[280324485, 307662889, 307662284, 307661801, 307662198, 307662199]",2022-01-01 23:50:54.700,234.7,"{280324485: '2022-01-01 23:47:00', 307662889: '2022-01-01 23:47:46', 307662284: '2022-01-01 23:48:33', 307661801: '2022-01-01 23:49:20', 307662198: '2022-01-01 23:50:07', 307662199: '2022-01-01 23:50:54'}"
3856,3856,306221653,309450234,1,12,14,2022-01-01 12:14:00,"[306221653, 306225011, 306225115, 306221900, 306222385, 306222128, 309450229, 1633571571, 354863308, 309450234]",2022-01-01 12:15:15.400,75.4,"{306221653: '2022-01-01 12:14:00', 306225011: '2022-01-01 12:14:08', 306225115: '2022-01-01 12:14:16', 306221900: '2022-01-01 12:14:25', 306222385: '2022-01-01 12:14:33', 306222128: '2022-01-01 12:14:41', 309450229: '2022-01-01 12:14:50', 1633571571: '2022-01-01 12:14:58', 354863308: '2022-01-01 12:15:07', 309450234: '2022-01-01 12:15:15'}"
3857,3857,280324476,354863308,1,8,3,2022-01-01 08:03:00,"[280324476, 280324485, 307662889, 307662284, 309450366, 354863048, 307662238, 354863308]",2022-01-01 08:07:53.200,293.2,"{280324476: '2022-01-01 08:03:00', 280324485: '2022-01-01 08:03:41', 307662889: '2022-01-01 08:04:23', 307662284: '2022-01-01 08:05:05', 309450366: '2022-01-01 08:05:47', 354863048: '2022-01-01 08:06:29', 307662238: '2022-01-01 08:07:11', 354863308: '2022-01-01 08:07:53'}"
3858,3858,306221941,309450234,1,21,17,2022-01-01 21:17:00,"[306221941, 306222676, 306221960, 306221900, 306222385, 306222128, 309450229, 1633571571, 354863308, 309450234]",2022-01-01 21:17:51.300,51.3,"{306221941: '2022-01-01 21:17:00', 306222676: '2022-01-01 21:17:05', 306221960: '2022-01-01 21:17:11', 306221900: '2022-01-01 21:17:17', 306222385: '2022-01-01 21:17:22', 306222128: '2022-01-01 21:17:28', 309450229: '2022-01-01 21:17:34', 1633571571: '2022-01-01 21:17:39', 354863308: '2022-01-01 21:17:45', 309450234: '2022-01-01 21:17:51'}"
3859,3859,3023405356,308304289,1,22,45,2022-01-01 22:45:00,"[3023405356, 306221804, 308304289]",2022-01-01 22:45:32.500,32.5,"{3023405356: '2022-01-01 22:45:00', 306221804: '2022-01-01 22:45:16', 308304289: '2022-01-01 22:45:32'}"
3860,3860,1479963453,297675884,1,22,43,2022-01-01 22:43:00,"[1479963453, 309441562, 309441547, 306221950, 399384843, 306221941, 306222676, 306221960, 306221900, 306222385, 306222128, 307662242, 309450366, 307662284, 307662889, 307663269, 297675884]",2022-01-01 22:49:47.600,407.6,"{1479963453: '2022-01-01 22:43:00', 309441562: '2022-01-01 22:43:25', 309441547: '2022-01-01 22:43:50', 306221950: '2022-01-01 22:44:16', 399384843: '2022-01-01 22:44:41', 306221941: '2022-01-01 22:45:07', 306222676: '2022-01-01 22:45:32', 306221960: '2022-01-01 22:45:58', 306221900: '2022-01-01 22:46:23', 306222385: '2022-01-01 22:46:49', 306222128: '2022-01-01 22:47:14', 307662242: '2022-01-01 22:47:40', 309450366: '2022-01-01 22:48:05', 307662284: '2022-01-01 22:48:31', 307662889: '2022-01-01 22:48:56', 307663269: '2022-01-01 22:49:22', 297675884: '2022-01-01 22:49:47'}"
3861,3861,290333858,306221765,1,6,2,2022-01-01 06:02:00,"[290333858, 307664257, 290333443, 290333444, 304525639, 307663269, 307662889, 307662284, 309450366, 307662242, 306222128, 306222385, 306221900, 306225115, 306225011, 306221653, 306225000, 306221765]",2022-01-01 06:08:30.600,390.6,"{290333858: '2022-01-01 06:02:00', 307664257: '2022-01-01 06:02:22', 290333443: '2022-01-01 06:02:45', 290333444: '2022-01-01 06:03:08', 304525639: '2022-01-01 06:03:31', 307663269: '2022-01-01 06:03:54', 307662889: '2022-01-01 06:04:17', 307662284: '2022-01-01 06:04:40', 309450366: '2022-01-01 06:05:03', 307662242: '2022-01-01 06:05:26', 306222128: '2022-01-01 06:05:49', 306222385: '2022-01-01 06:06:12', 306221900: '2022-01-01 06:06:35', 306225115: '2022-01-01 06:06:58', 306225011: '2022-01-01 06:07:21', 306221653: '2022-01-01 06:07:44', 306225000: '2022-01-01 06:08:07', 306221765: '2022-01-01 06:08:30'}"
3862,3862,306221807,307663269,1,21,16,2022-01-01 21:16:00,"[306221807, 306221765, 306225000, 306224552, 306225009, 306225011, 306225115, 306221900, 306222385, 306222128, 307662242, 309450366, 307662284, 307662889, 307663269]",2022-01-01 21:21:10.500,310.5,"{306221807: '2022-01-01 21:16:00', 306221765: '2022-01-01 21:16:22', 306225000: '2022-01-01 21:16:44', 306224552: '2022-01-01 21:17:06', 306225009: '2022-01-01 21:17:28', 306225011: '2022-01-01 21:17:50', 306225115: '2022-01-01 21:18:13', 306221900: '2022-01-01 21:18:35', 306222385: '2022-01-01 21:18:57', 306222128: '2022-01-01 21:19:19', 307662242: '2022-01-01 21:19:41', 309450366: '2022-01-01 21:20:03', 307662284: '2022-01-01 21:20:26', 307662889: '2022-01-01 21:20:48', 307663269: '2022-01-01 21:21:10'}"
3863,3863,309450344,306225000,1,21,58,2022-01-01 21:58:00,"[309450344, 309450340, 1633571571, 309450229, 306222128, 306222385, 306221900, 306225115, 306225011, 306225009, 306224552, 306225000]",2022-01-01 21:59:41.300,101.3,"{309450344: '2022-01-01 21:58:00', 309450340: '2022-01-01 21:58:09', 1633571571: '2022-01-01 21:58:18', 309450229: '2022-01-01 21:58:27', 306222128: '2022-01-01 21:58:36', 306222385: '2022-01-01 21:58:46', 306221900: '2022-01-01 21:58:55', 306225115: '2022-01-01 21:59:04', 306225011: '2022-01-01 21:59:13', 306225009: '2022-01-01 21:59:22', 306224552: '2022-01-01 21:59:32', 306225000: '2022-01-01 21:59:41'}"
3864,3864,307662284,306221765,1,21,28,2022-01-01 21:28:00,"[307662284, 309450366, 307662242, 306222128, 306222385, 306221900, 306225115, 306225011, 306221653, 306225000, 306221765]",2022-01-01 21:29:43.800,103.8,"{307662284: '2022-01-01 21:28:00', 309450366: '2022-01-01 21:28:10', 307662242: '2022-01-01 21:28:20', 306222128: '2022-01-01 21:28:31', 306222385: '2022-01-01 21:28:41', 306221900: '2022-01-01 21:28:51', 306225115: '2022-01-01 21:29:02', 306225011: '2022-01-01 21:29:12', 306221653: '2022-01-01 21:29:23', 306225000: '2022-01-01 21:29:33', 306221765: '2022-01-01 21:29:43'}"
3865,3865,399384843,307664242,1,19,4,2022-01-01 19:04:00,"[399384843, 306221941, 306222676, 306221960, 306221900, 306222385, 306222128, 307662242, 309450366, 307662284, 307662889, 307663269, 304525639, 290333444, 290333443, 307664257, 307664242]",2022-01-01 19:09:34.200,334.2,"{399384843: '2022-01-01 19:04:00', 306221941: '2022-01-01 19:04:20', 306222676: '2022-01-01 19:04:41', 306221960: '2022-01-01 19:05:02', 306221900: '2022-01-01 19:05:23', 306222385: '2022-01-01 19:05:44', 306222128: '2022-01-01 19:06:05', 307662242: '2022-01-01 19:06:26', 309450366: '2022-01-01 19:06:47', 307662284: '2022-01-01 19:07:07', 307662889: '2022-01-01 19:07:28', 307663269: '2022-01-01 19:07:49', 304525639: '2022-01-01 19:08:10', 290333444: '2022-01-01 19:08:31', 290333443: '2022-01-01 19:08:52', 307664257: '2022-01-01 19:09:13', 307664242: '2022-01-01 19:09:34'}"
3866,3866,290333858,309450344,1,11,28,2022-01-01 11:28:00,"[290333858, 307664257, 290333443, 290333444, 304525639, 307663269, 307662889, 307662284, 309450366, 307662242, 306222128, 309450229, 1633571571, 309450340, 309450344]",2022-01-01 11:33:46.700,346.7,"{290333858: '2022-01-01 11:28:00', 307664257: '2022-01-01 11:28:24', 290333443: '2022-01-01 11:28:49', 290333444: '2022-01-01 11:29:14', 304525639: '2022-01-01 11:29:39', 307663269: '2022-01-01 11:30:03', 307662889: '2022-01-01 11:30:28', 307662284: '2022-01-01 11:30:53', 309450366: '2022-01-01 11:31:18', 307662242: '2022-01-01 11:31:42', 306222128: '2022-01-01 11:32:07', 309450229: '2022-01-01 11:32:32', 1633571571: '2022-01-01 11:32:57', 309450340: '2022-01-01 11:33:21', 309450344: '2022-01-01 11:33:46'}"
3867,3867,307662889,7756059836,1,1,52,2022-01-01 01:52:00,"[307662889, 307662284, 307661801, 307662149, 7756059845, 7756059836]",2022-01-01 01:54:17.800,137.8,"{307662889: '2022-01-01 01:52:00', 307662284: '2022-01-01 01:52:27', 307661801: '2022-01-01 01:52:55', 307662149: '2022-01-01 01:53:22', 7756059845: '2022-01-01 01:53:50', 7756059836: '2022-01-01 01:54:17'}"
3868,3868,306221765,307662284,1,21,29,2022-01-01 21:29:00,"[306221765, 306225000, 306221653, 306225011, 306225115, 306221900, 306222385, 306222128, 307662242, 309450366, 307662284]",2022-01-01 21:30:43.800,103.8,"{306221765: '2022-01-01 21:29:00', 306225000: '2022-01-01 21:29:10', 306221653: '2022-01-01 21:29:20', 306225011: '2022-01-01 21:29:31', 306225115: '2022-01-01 21:29:41', 306221900: '2022-01-01 21:29:51', 306222385: '2022-01-01 21:30:02', 306222128: '2022-01-01 21:30:12', 307662242: '2022-01-01 21:30:23', 309450366: '2022-01-01 21:30:33', 307662284: '2022-01-01 21:30:43'}"
3869,3869,308304289,306222385,1,12,2,2022-01-01 12:02:00,"[308304289, 306221804, 306221802, 306221807, 306221765, 306225000, 306221653, 306225011, 306225115, 306221900, 306222385]",2022-01-01 12:03:55.700,115.7,"{308304289: '2022-01-01 12:02:00', 306221804: '2022-01-01 12:02:11', 306221802: '2022-01-01 12:02:23', 306221807: '2022-01-01 12:02:34', 306221765: '2022-01-01 12:02:46', 306225000: '2022-01-01 12:02:57', 306221653: '2022-01-01 12:03:09', 306225011: '2022-01-01 12:03:20', 306225115: '2022-01-01 12:03:32', 306221900: '2022-01-01 12:03:44', 306222385: '2022-01-01 12:03:55'}"
3870,3870,354863308,290333858,1,22,46,2022-01-01 22:46:00,"[354863308, 307662238, 354863048, 309450366, 307662284, 307662889, 307663269, 304525639, 290333444, 290333443, 307664257, 290333858]",2022-01-01 22:51:34.800,334.8,"{354863308: '2022-01-01 22:46:00', 307662238: '2022-01-01 22:46:30', 354863048: '2022-01-01 22:47:00', 309450366: '2022-01-01 22:47:31', 307662284: '2022-01-01 22:48:01', 307662889: '2022-01-01 22:48:32', 307663269: '2022-01-01 22:49:02', 304525639: '2022-01-01 22:49:33', 290333444: '2022-01-01 22:50:03', 290333443: '2022-01-01 22:50:33', 307664257: '2022-01-01 22:51:04', 290333858: '2022-01-01 22:51:34'}"
3871,3871,399384843,309450229,1,17,59,2022-01-01 17:59:00,"[399384843, 306221941, 306222676, 306221960, 306221900, 306222385, 306222128, 309450229]",2022-01-01 17:59:33.200,33.2,"{399384843: '2022-01-01 17:59:00', 306221941: '2022-01-01 17:59:04', 306222676: '2022-01-01 17:59:09', 306221960: '2022-01-01 17:59:14', 306221900: '2022-01-01 17:59:18', 306222385: '2022-01-01 17:59:23', 306222128: '2022-01-01 17:59:28', 309450229: '2022-01-01 17:59:33'}"
3872,3872,280324485,309450229,1,8,46,2022-01-01 08:46:00,"[280324485, 307662889, 307662284, 309450366, 307662242, 306222128, 309450229]",2022-01-01 08:50:09.400,249.4,"{280324485: '2022-01-01 08:46:00', 307662889: '2022-01-01 08:46:41', 307662284: '2022-01-01 08:47:23', 309450366: '2022-01-01 08:48:04', 307662242: '2022-01-01 08:48:46', 306222128: '2022-01-01 08:49:27', 309450229: '2022-01-01 08:50:09'}"
3873,3873,290333444,306221950,1,4,4,2022-01-01 04:04:00,"[290333444, 304525639, 307663269, 307662889, 307662284, 309450366, 307662242, 306222128, 306222385, 306221900, 306221960, 306222676, 306221941, 399384843, 306221950]",2022-01-01 04:09:10.400,310.4,"{290333444: '2022-01-01 04:04:00', 304525639: '2022-01-01 04:04:22', 307663269: '2022-01-01 04:04:44', 307662889: '2022-01-01 04:05:06', 307662284: '2022-01-01 04:05:28', 309450366: '2022-01-01 04:05:50', 307662242: '2022-01-01 04:06:13', 306222128: '2022-01-01 04:06:35', 306222385: '2022-01-01 04:06:57', 306221900: '2022-01-01 04:07:19', 306221960: '2022-01-01 04:07:41', 306222676: '2022-01-01 04:08:03', 306221941: '2022-01-01 04:08:26', 399384843: '2022-01-01 04:08:48', 306221950: '2022-01-01 04:09:10'}"
3874,3874,306226719,309450340,1,10,5,2022-01-01 10:05:00,"[306226719, 309450340]",2022-01-01 10:05:17.200,17.2,"{306226719: '2022-01-01 10:05:00', 309450340: '2022-01-01 10:05:17'}"
3875,3875,307662284,290333400,1,22,50,2022-01-01 22:50:00,"[307662284, 307662889, 307663269, 304525639, 290333444, 290333400]",2022-01-01 22:53:51.200,231.2,"{307662284: '2022-01-01 22:50:00', 307662889: '2022-01-01 22:50:46', 307663269: '2022-01-01 22:51:32', 304525639: '2022-01-01 22:52:18', 290333444: '2022-01-01 22:53:04', 290333400: '2022-01-01 22:53:51'}"
3876,3876,306221960,309441562,1,7,21,2022-01-01 07:21:00,"[306221960, 306222676, 306221941, 399384843, 306221950, 309441547, 309441548, 309441562]",2022-01-01 07:22:28.700,88.7,"{306221960: '2022-01-01 07:21:00', 306222676: '2022-01-01 07:21:12', 306221941: '2022-01-01 07:21:25', 399384843: '2022-01-01 07:21:38', 306221950: '2022-01-01 07:21:50', 309441547: '2022-01-01 07:22:03', 309441548: '2022-01-01 07:22:16', 309441562: '2022-01-01 07:22:28'}"
3877,3877,307661801,307662242,1,5,12,2022-01-01 05:12:00,"[307661801, 307662284, 309450366, 307662242]",2022-01-01 05:12:29.600,29.6,"{307661801: '2022-01-01 05:12:00', 307662284: '2022-01-01 05:12:09', 309450366: '2022-01-01 05:12:19', 307662242: '2022-01-01 05:12:29'}"
3878,3878,354863308,306221960,1,20,32,2022-01-01 20:32:00,"[354863308, 1633571571, 309450229, 306222128, 306222385, 306221900, 306221960]",2022-01-01 20:32:40.400,40.4,"{354863308: '2022-01-01 20:32:00', 1633571571: '2022-01-01 20:32:06', 309450229: '2022-01-01 20:32:13', 306222128: '2022-01-01 20:32:20', 306222385: '2022-01-01 20:32:26', 306221900: '2022-01-01 20:32:33', 306221960: '2022-01-01 20:32:40'}"
3879,3879,354863048,7756059834,1,2,36,2022-01-01 02:36:00,"[354863048, 307662198, 307661801, 307662149, 7756059845, 7756059836, 7756059834]",2022-01-01 02:36:47.100,47.1,"{354863048: '2022-01-01 02:36:00', 307662198: '2022-01-01 02:36:07', 307661801: '2022-01-01 02:36:15', 307662149: '2022-01-01 02:36:23', 7756059845: '2022-01-01 02:36:31', 7756059836: '2022-01-01 02:36:39', 7756059834: '2022-01-01 02:36:47'}"
3880,3880,307664257,307662284,1,17,34,2022-01-01 17:34:00,"[307664257, 290333443, 290333444, 304525639, 307663269, 307662889, 307662284]",2022-01-01 17:37:55.300,235.3,"{307664257: '2022-01-01 17:34:00', 290333443: '2022-01-01 17:34:39', 290333444: '2022-01-01 17:35:18', 304525639: '2022-01-01 17:35:57', 307663269: '2022-01-01 17:36:36', 307662889: '2022-01-01 17:37:16', 307662284: '2022-01-01 17:37:55'}"
3881,3881,354863048,306224552,1,13,5,2022-01-01 13:05:00,"[354863048, 309450366, 307662242, 306222128, 306222385, 306221900, 306225115, 306225011, 306225009, 306224552]",2022-01-01 13:06:45.300,105.3,"{354863048: '2022-01-01 13:05:00', 309450366: '2022-01-01 13:05:11', 307662242: '2022-01-01 13:05:23', 306222128: '2022-01-01 13:05:35', 306222385: '2022-01-01 13:05:46', 306221900: '2022-01-01 13:05:58', 306225115: '2022-01-01 13:06:10', 306225011: '2022-01-01 13:06:21', 306225009: '2022-01-01 13:06:33', 306224552: '2022-01-01 13:06:45'}"
3882,3882,1479963453,3023405356,1,10,13,2022-01-01 10:13:00,"[1479963453, 309441562, 309441547, 306221950, 3023405356]",2022-01-01 10:15:50.800,170.8,"{1479963453: '2022-01-01 10:13:00', 309441562: '2022-01-01 10:13:42', 309441547: '2022-01-01 10:14:25', 306221950: '2022-01-01 10:15:08', 3023405356: '2022-01-01 10:15:50'}"
3883,3883,308304289,306221941,1,5,5,2022-01-01 05:05:00,"[308304289, 306221804, 3023405356, 306221950, 399384843, 306221941]",2022-01-01 05:06:51.100,111.1,"{308304289: '2022-01-01 05:05:00', 306221804: '2022-01-01 05:05:22', 3023405356: '2022-01-01 05:05:44', 306221950: '2022-01-01 05:06:06', 399384843: '2022-01-01 05:06:28', 306221941: '2022-01-01 05:06:51'}"
3884,3884,306222676,307664257,1,6,6,2022-01-01 06:06:00,"[306222676, 306221960, 306221900, 306222385, 306222128, 307662242, 309450366, 307662284, 307662889, 307663269, 304525639, 290333444, 290333443, 307664257]",2022-01-01 06:10:44.900,284.9,"{306222676: '2022-01-01 06:06:00', 306221960: '2022-01-01 06:06:21', 306221900: '2022-01-01 06:06:43', 306222385: '2022-01-01 06:07:05', 306222128: '2022-01-01 06:07:27', 307662242: '2022-01-01 06:07:49', 309450366: '2022-01-01 06:08:11', 307662284: '2022-01-01 06:08:33', 307662889: '2022-01-01 06:08:55', 307663269: '2022-01-01 06:09:17', 304525639: '2022-01-01 06:09:39', 290333444: '2022-01-01 06:10:01', 290333443: '2022-01-01 06:10:22', 307664257: '2022-01-01 06:10:44'}"
3885,3885,290333443,290333400,1,11,56,2022-01-01 11:56:00,"[290333443, 290333444, 290333400]",2022-01-01 11:56:06.500,6.5,"{290333443: '2022-01-01 11:56:00', 290333444: '2022-01-01 11:56:03', 290333400: '2022-01-01 11:56:06'}"
3886,3886,306221653,309450229,1,12,54,2022-01-01 12:54:00,"[306221653, 306225011, 306225115, 306221900, 306222385, 306222128, 309450229]",2022-01-01 12:54:49.700,49.7,"{306221653: '2022-01-01 12:54:00', 306225011: '2022-01-01 12:54:08', 306225115: '2022-01-01 12:54:16', 306221900: '2022-01-01 12:54:24', 306222385: '2022-01-01 12:54:33', 306222128: '2022-01-01 12:54:41', 309450229: '2022-01-01 12:54:49'}"
3887,3887,309450344,306222128,1,15,24,2022-01-01 15:24:00,"[309450344, 309450340, 1633571571, 309450229, 306222128]",2022-01-01 15:24:29.600,29.6,"{309450344: '2022-01-01 15:24:00', 309450340: '2022-01-01 15:24:07', 1633571571: '2022-01-01 15:24:14', 309450229: '2022-01-01 15:24:22', 306222128: '2022-01-01 15:24:29'}"
3888,3888,280324476,307662198,1,6,50,2022-01-01 06:50:00,"[280324476, 280324485, 307662889, 307662284, 307661801, 307662198]",2022-01-01 06:54:18.700,258.7,"{280324476: '2022-01-01 06:50:00', 280324485: '2022-01-01 06:50:51', 307662889: '2022-01-01 06:51:43', 307662284: '2022-01-01 06:52:35', 307661801: '2022-01-01 06:53:26', 307662198: '2022-01-01 06:54:18'}"
3889,3889,306221807,354863308,1,6,8,2022-01-01 06:08:00,"[306221807, 306221765, 306225000, 306224552, 306225009, 306225011, 306225115, 306221900, 306222385, 306222128, 309450229, 1633571571, 354863308]",2022-01-01 06:09:46.400,106.4,"{306221807: '2022-01-01 06:08:00', 306221765: '2022-01-01 06:08:08', 306225000: '2022-01-01 06:08:17', 306224552: '2022-01-01 06:08:26', 306225009: '2022-01-01 06:08:35', 306225011: '2022-01-01 06:08:44', 306225115: '2022-01-01 06:08:53', 306221900: '2022-01-01 06:09:02', 306222385: '2022-01-01 06:09:10', 306222128: '2022-01-01 06:09:19', 309450229: '2022-01-01 06:09:28', 1633571571: '2022-01-01 06:09:37', 354863308: '2022-01-01 06:09:46'}"
3890,3890,306219024,7756059875,1,23,35,2022-01-01 23:35:00,"[306219024, 306218723, 306222462, 306226719, 309450229, 306222128, 307662242, 309450366, 307662284, 307661801, 307662149, 7756059875]",2022-01-01 23:40:12.600,312.6,"{306219024: '2022-01-01 23:35:00', 306218723: '2022-01-01 23:35:28', 306222462: '2022-01-01 23:35:56', 306226719: '2022-01-01 23:36:25', 309450229: '2022-01-01 23:36:53', 306222128: '2022-01-01 23:37:22', 307662242: '2022-01-01 23:37:50', 309450366: '2022-01-01 23:38:18', 307662284: '2022-01-01 23:38:47', 307661801: '2022-01-01 23:39:15', 307662149: '2022-01-01 23:39:44', 7756059875: '2022-01-01 23:40:12'}"
3891,3891,306222462,1479963453,1,5,15,2022-01-01 05:15:00,"[306222462, 306224552, 306225000, 306221765, 306221807, 306221802, 3023405356, 306221950, 309441547, 309441548, 309441562, 1479963453]",2022-01-01 05:18:54.200,234.2,"{306222462: '2022-01-01 05:15:00', 306224552: '2022-01-01 05:15:21', 306225000: '2022-01-01 05:15:42', 306221765: '2022-01-01 05:16:03', 306221807: '2022-01-01 05:16:25', 306221802: '2022-01-01 05:16:46', 3023405356: '2022-01-01 05:17:07', 306221950: '2022-01-01 05:17:29', 309441547: '2022-01-01 05:17:50', 309441548: '2022-01-01 05:18:11', 309441562: '2022-01-01 05:18:32', 1479963453: '2022-01-01 05:18:54'}"
